user_category,content
第三方程序异常类,软件闪退
电池盖裂类,外力损坏屏裂 电池盖裂
前屏裂类,用户表示无资料 外力导致屏裂 检测报价
通话类,手机摔过以后，通话有时自己听着声音小，有时对方听着声音小，自己开免提对方听着正常，屏裂不处理
后置拍照类,拍照不清晰
外观结构类,机器摔损 后盖裂
前屏裂类,屏裂
前屏裂类,屏裂屏裂，
前屏裂类,屏裂，后盖裂
按键类,开机按键不灵
用户描述无故障（纯服务类）,刷机
开关机类,不能开机，更换屏幕
电池盖裂类,有资料 外力导致电池盖裂 报价195元 同意 充电接触不良
用户描述无故障（纯服务类）,告知用户资料会丢失  同意 手机忘记解锁密码，提供盒标刷机
用户描述无故障（纯服务类）,贴膜
前显示屏类,不显示
前屏裂类,屏裂 报价660 同意
充电类,不充电
前触摸屏类,屏不灵
前屏裂类,屏裂
反应慢/不流畅类,5反应慢用户要刷机
重度社交应用类,5用户表示微信计步不准确
使用时间类,5电池不耐用用户要换电池
用户描述无故障（纯服务类）,用户要求粘贴保护，赠送保护壳
用户描述无故障（纯服务类）,用户要求粘贴保护膜，赠送保护壳
前屏裂类,手机屏摔裂、换屏。
外观结构类,后置拍照模糊，镜片脱落。报价后用户放弃维修
用户描述无故障（纯服务类）,用户要求贴膜
通话类,通话接收音小
用户描述无故障（纯服务类）,用户要求贴膜
反应慢/不流畅类,反应慢
前屏裂类,用户描述手机屏幕裂
充电类,用户反馈手机充电接触不良
电池盖裂类,用户反馈手机摔损屏裂，后盖裂
音频类,8931.进灰尘
前屏裂类,屏碎
用户描述无故障（纯服务类）,贴膜
用户描述无故障（纯服务类）,贴膜
用户描述无故障（纯服务类）,用户描述忘记屏幕解锁密码
电池&安全类,用户反馈手机电池起鼓
通话类,用户反馈手机听筒声音小
充电类,充电只能插3分之2，容易松动掉下来
通话类,听筒声音小
音频类,不能使用耳机听歌
前屏裂类,手机显示屏裂
前屏裂类,屏裂
前屏裂类,屏碎
开关机类,不能开机
开关机类,不开机
充电类,充电接触不良
前屏裂类,屏裂、电池盖裂
用户描述无故障（纯服务类）,贴膜
充电类,充电接触不良
用户描述无故障（纯服务类）,忘记解锁密码
开关机类,不开机，资料无法备份
开关机类,开机到vivo界面，资料无法备份
前屏裂类,手机屏碎，电池盖裂，
前屏裂类,屏裂痕
用户描述无故障（纯服务类）,身份证号：360681198609204230，解密
前屏裂类,屏裂痕
充电类,8不充电
前屏裂类,不充电
前屏裂类,换屏
通话类,打电话对方听有回音，检测，资料工程师与用户沟通
前屏裂类,里外屏，保存资料，
外观结构类,机身变形，检测是否是电池原因，程序经常找不到，自动播放歌曲
电池盖裂类,电池盖裂痕
前屏裂类,屏裂换屏
用户描述无故障（纯服务类）,8忘记密码
用户描述无故障（纯服务类）,8忘记密码
用户描述无故障（纯服务类）,用户描述手机贴膜
反应慢/不流畅类,用户反馈手机反应慢
上网类,用户描述手机网络慢，售后故障不重现。
前屏裂类,用户描述手机屏裂，售后故障重现。
用户描述无故障（纯服务类）,用户反馈手机充电接触不良、主屏、副屏、摄像头膜磨划，赠送原机保护壳
前置拍照类,前置提示无法连接
充电类,无法充电，报价维修AN
开关机类,不开机
开关机类,开机定屏
使用时间类,换电池
SIM卡类,取卡 
前屏裂类,换屏
前屏裂类,换屏
前显示屏类,黑屏
通话类,通话小，外放声音杂
用户描述无故障（纯服务类）,免费领取手机壳
前屏裂类,屏裂 
充电类,手机不充电
前屏裂类,屏裂  闪屏
前屏裂类,屏幕碎裂
前屏裂类,屏碎，换屏
内置程序异常类,忘记开机密码
使用时间类,发热 耗电快
充电类,无法充电
前屏裂类,屏裂，电池盖破裂
充电类,不充电
充电类,不充电
前屏裂类,黑屏
用户描述无故障（纯服务类）,忘记密码
开关机类,进液，主板坏了，不开机
电池盖裂类,屏裂，后盖裂，更换屏幕，后盖
音频类,有资料 外放杂音，要求清洗耳机孔，充电接口，帮朋友送修 
用户描述无故障（纯服务类）,用户要求更换原机膜
网络信号类,电话无法拨打
前屏裂类,屏裂
通话类,手机通话有回音
用户描述无故障（纯服务类）,贴膜
用户描述无故障（纯服务类）,账户密码忘记
反应慢/不流畅类,有时黑屏不开机，资料工程师与用户沟通
使用时间类,待机短，贴膜（副）
前屏裂类,换屏，资料无法备份
通话类,打电话听筒声音时有时无，对方也有时听不见
充电类,不充电
前屏裂类,屏裂
其他类,升级系统后不好用，改回原来版本
用户描述无故障（纯服务类）,贴膜
前屏裂类,屏裂
通话类,电话声音小
前屏裂类,显示屏裂
前屏裂类,屏裂
使用时间类,耗电快
使用时间类,耗电快
开关机类,不开机
其他类,黑屏状态时有异常声音
用户描述无故障（纯服务类）,忘记密码
前屏裂类,屏裂
前屏裂类,换屏
充电类,用户描述手机不充电
使用时间类,用户反馈手机待机时间短
用户描述无故障（纯服务类）,用户反馈手机贴膜+手机壳
用户描述无故障（纯服务类）,用户反馈手机贴膜+手机壳
反应慢/不流畅类,用户反馈手机运行程序卡顿、反应慢
前屏裂类,用户反馈手机触屏裂，有可能有碎屏保
前屏裂类,屏裂  中框变形 解锁
充电类,充电接触不良
前屏裂类,屏碎 订屏 导出资料
用户描述无故障（纯服务类）,贴膜
用户描述无故障（纯服务类）,用户描述手机忘记vivo账号
用户描述无故障（纯服务类）,用户描述手机换屏
用户描述无故障（纯服务类）,用户贴膜+手机壳
用户描述无故障（纯服务类）,用户要求贴原机膜
用户描述无故障（纯服务类）,粘贴保护膜，赠送保护壳
用户描述无故障（纯服务类）,粘贴保护膜，赠送保护壳
用户描述无故障（纯服务类）,用户要求贴膜、另赠送手机壳
前显示屏类,进水 黑屏
网络信号类,用户反馈手机提示网络异常
外观结构类,待料后置镜片
前屏裂类,屏裂
充电类,不开机
其他类,耗电快 要求更换电池 
重度社交应用类,通话、语音有杂音
前屏裂类,屏裂 
用户描述无故障（纯服务类）, 贴膜
用户描述无故障（纯服务类）,贴膜（前后，镜片膜），赠送保护套
前屏裂类,手机摔，屏裂
重度社交应用类,用户反馈手机微信来消息反应慢
用户描述无故障（纯服务类）,用户要求更换原机膜
开关机类,不开机
前屏裂类,黑屏
前显示屏类,机器左下角有明显外力磕痕，显示花屏
音频类,进液，外放声音小
闪光灯/手电筒类,后置摄像头好手电筒用不了
前屏裂类,屏裂
充电类,不充电
前屏裂类,屏裂
用户描述无故障（纯服务类）,机器无故障，要求刷机
充电类,不能充电
前屏裂类,屏裂
通话类,听筒声音小
用户描述无故障（纯服务类）,8931.手机壳
用户描述无故障（纯服务类）,8931.贴膜
开关机类,手机不开机，强启后正常，
重启类,用户反馈故障是死机重启
前屏裂类,屏碎，更换，
通话类,用户反馈故障是听筒声音小，充电接触不良（未带充电器）
前屏裂类,此机摔，屏裂
前屏裂类,用户描述屏幕裂、电池盖裂
用户描述无故障（纯服务类）,用户要求手机更换原机膜，要求更换原机壳
前屏裂类,显示屏裂
前屏裂类,屏裂
前屏裂类,内屏裂
开关机类,不能开机
使用时间类,耗电快
反应慢/不流畅类,使用发烫，反应慢
前屏裂类,机器摔损 屏裂
用户描述无故障（纯服务类）,贴膜
用户描述无故障（纯服务类）,贴膜。检测，
前屏裂类,全检完报价，
前屏裂类,屏裂，无法开机
用户描述无故障（纯服务类）,屏有水雾 检测
前屏裂类,花屏
死机类,死机卡机蓝牙自动关后自动开，前置摄像头有时不弹出
通话类,8接电话声音小，
前屏裂类,屏裂，更换屏幕
外观结构类,屏裂，后盖裂，无后摄像头镜片，更换屏幕，后摄像头镜片，刷机解锁
后置拍照类,后置摄像头不能使用，提示另一摄像头已损坏
通话类,有资料 听筒声音小
用户描述无故障（纯服务类）,保护膜破损
用户描述无故障（纯服务类）,忘记密码
充电类,不充电
前屏裂类,屏幕碎裂
前显示屏类,闪屏
用户描述无故障（纯服务类）,锁屏密码忘记
上网类,网速慢 卡
前屏裂类,屏裂 
开关机类,开机显示vivo 
用户描述无故障（纯服务类）,用户反馈机器故障是忘记密码，无重要资料
用户描述无故障（纯服务类）,用户要求更换原机膜
用户描述无故障（纯服务类）,用户贴原机膜、领取保护壳
用户描述无故障（纯服务类）,用户反馈忘记vivo账户密码，要求解锁，已保存联系人
重启类,用户反馈手机自动关机、自动重启
用户描述无故障（纯服务类）,粘贴保护膜
用户描述无故障（纯服务类）,用户要求粘贴保护膜，赠送保护壳
前屏裂类,手机屏摔裂、用户放弃维修。为用户倒资料
用户描述无故障（纯服务类）,用户要求贴膜
后屏裂类,屏裂
前显示屏类,显示有残影
开关机类,用户描述不开机
用户描述无故障（纯服务类）,用户描述手机贴膜
用户描述无故障（纯服务类）,机器无故障，要求贴膜 赠送手机壳，用户要求3个壳一起领了
前屏裂类,屏裂
前屏裂类,屏裂
前屏裂类,屏裂 
电池盖裂类,更换电池盖
前屏裂类,屏裂
其他类,进液
前屏裂类,屏裂
充电类,充电不良
用户描述无故障（纯服务类）,贴膜
前显示屏类,用户反馈手机显示黑屏
音频类,手机通话无声
前触摸屏类,手机触屏无功能，机身弯曲
通话类,听筒声小
前屏裂类,屏碎
开关机类,手机进液 黑屏
通话类,通话接受无音
发热类,卡，发热
前屏裂类,屏裂
前屏裂类,屏碎
按键类,返回键不灵敏
用户描述无故障（纯服务类）,手机清洗
开关机类,不开机
充电类,不能充电
充电类,充电尾插松动
前置伸缩类,前置无法弹出
前屏裂类,屏裂
用户描述无故障（纯服务类）,要求刷机
通话类,通话无声
前屏裂类,换屏
前屏裂类,解屏；联系用户
其他类,系统升级后，连接手环后电话不通知，检测，资料工程师与用户沟通
开关机类,不开机，
用户描述无故障（纯服务类）,贴膜
用户描述无故障（纯服务类）,解密，
前屏裂类,换屏，旧屏带回，
前屏裂类,换屏，旧屏带回，
后置拍照类,换后置，
音频类,扬声器无声
用户描述无故障（纯服务类）,贴膜
网络信号类,有时打不进电话
用户描述无故障（纯服务类）,贴膜
前屏裂类,换屏
前屏裂类,屏裂
前屏裂类,屏裂
用户描述无故障（纯服务类）,忘记密码
电池盖裂类,后盖裂
开关机类,开机定屏
开关机类,开机显示vivo重启
用户描述无故障（纯服务类）,贴膜
通话类,通话断线
用户描述无故障（纯服务类）,解锁
重度社交应用类,不能视频通话  
前屏裂类,屏裂
通话类,通话不开免提无声，微信语音无声
开关机类,黑屏
使用时间类,卡顿  耗电快
充电类,充电接触不良
充电类,不充电
开关机类,不开机
用户描述无故障（纯服务类）,解密，身份证号：370811198101306029
开关机类,不开机
前显示屏类,进液闪屏
电池盖裂类,8屏裂电池盖裂
充电类,充电接口松动
前屏裂类,屏裂
按键类,侧按键不灵
用户描述无故障（纯服务类）,手机壳
用户描述无故障（纯服务类）,后贴膜
前置拍照类,前置摄像头打不开
开关机类,关机后无法开机
用户描述无故障（纯服务类）,贴膜，领手机壳
前屏裂类,用户反馈手机屏幕碎裂
前屏裂类,屏裂
前触摸屏类,触屏偶尔不灵 闪屏 
用户描述无故障（纯服务类）,免费贴原机膜4875982
发热类,手机发热
用户描述无故障（纯服务类）,手机贴膜
外观结构类,手机电池按压有声音
用户描述无故障（纯服务类）,手机清洗
前屏裂类,屏碎
反应慢/不流畅类,手机卡顿
用户描述无故障（纯服务类）,8931.贴膜
外观结构类,8931.电池盖磕碰 换电池盖
后置拍照类,相机打不开
用户描述无故障（纯服务类）,贴膜
开关机类,进液，不开机
前屏裂类,屏碎，盖碎
